Clip Gauge Length (mm)	Force (kN)
40.71991988	34.522923
40.72033868	34.51683
40.72069412	34.524548
40.7210566	34.524406
40.7213804	34.526733
40.72169488	34.523235
40.72191828	34.519966
40.72224816	34.524139
40.72255156	34.520878
40.7230526	34.529903
40.72344652	34.528397
40.72378048	34.523964
40.7240822	34.52663
40.72437228	34.52549
40.72469168	34.521526
40.72489224	34.532295
40.72526796	34.533646
40.72571516	34.537514
40.72600112	34.526001
40.72632396	34.532536
40.72662988	34.529045
40.72707132	34.535599
40.72727292	34.535393
40.72751404	34.532688
40.72783508	34.531063
40.72824	34.533546
40.72860284	34.532688
40.72881304	34.541103
40.72911904	34.540924
40.7293816	34.532455
40.72974168	34.533947
40.7300072	34.534412
40.7303568	34.537468
40.7307268	34.534588
40.73103092	34.53138
40.73128184	34.537209
40.73154412	34.537178
40.73186732	34.538303
40.73226384	34.529461
40.73261864	34.533791
40.7328672	34.536491
40.733231	34.536407
40.733435	34.535007
40.73364876	34.532272
40.733985	34.528675
40.73432064	34.534
40.73453908	34.529198
40.73490076	34.52655
40.73524652	34.526333
40.73549188	34.524254
40.73575792	34.529346
40.73597588	34.521561
40.73626688	34.539909
40.73656028	34.526314
40.73676436	34.527512
40.73712632	34.514854
40.73747224	34.518852
40.7376342	34.515594
40.73798872	34.523785
40.73829112	34.522106
40.73858536	34.522072
40.73899104	34.51553
40.73928108	34.534492
40.73949388	34.527451
40.73974848	34.526531
40.74014336	34.520721
40.7403472	34.529713
40.74062564	34.523293
40.74089936	34.528332
40.74127116	34.530613
40.74149912	34.524044
40.74177132	34.528149
40.74208208	34.526524
40.7423432	34.531654
40.7425952	34.521935
40.74289776	34.533161
40.74322692	34.53051
40.743388	34.527031
40.74372424	34.52943
40.74401324	34.518616
40.74429848	34.533482
40.74465468	34.524334
40.74479064	34.531494
40.74521144	34.532883
40.74553592	34.528458
40.74580608	34.532413
40.74617676	34.538734
40.74637448	34.531036
40.74657572	34.528122
40.74698888	34.536846
40.74722072	34.534386
40.74764548	34.541451
40.74787288	34.530678
40.748092	34.53273
40.74844584	34.538731
40.74874476	34.5453
40.74897832	34.539753
40.74944576	34.544964
40.74990668	34.540359
40.75010104	34.541569
40.75045996	34.54171
40.75063176	34.546185
40.7509642	34.551258
40.75130364	34.550404
40.75158448	34.556873
40.7517752	34.555054
40.7522588	34.550854
40.75243144	34.554462
40.75285276	34.559044
40.7531646	34.559288
40.75348264	34.549389
40.75374408	34.566742
40.75394712	34.560101
40.75438432	34.565411
40.75459136	34.555569
40.75487456	34.563217
40.75516892	34.56424
40.7555034	34.556393
40.75579224	34.572086
40.7562004	34.565495
40.7565364	34.567696
40.75672708	34.559555
40.7569474	34.562202
40.75717812	34.564934
40.75752736	34.566517
40.75778708	34.562153
40.75816368	34.570835
40.75837088	34.567677
40.75876144	34.559708
40.75896596	34.564415
40.75934604	34.563747
40.75968264	34.56076
40.75985716	34.56403
40.76018796	34.577824
40.7604824	34.57333
40.76082012	34.571751
40.76107024	34.566097
40.76130792	34.573734
40.76162032	34.576965
40.76188036	34.5676
40.76222656	34.567551
40.76258776	34.57682
40.76283848	34.570488
40.76310404	34.575157
40.76332224	34.578381
40.76371892	34.580303
40.7640186	34.58823
40.76434416	34.585007
40.76460884	34.594067
40.7648432	34.588158
40.76531752	34.594761
40.76560408	34.591663
40.76591528	34.596634
40.76622424	34.599079
40.76659804	34.604015
40.7668828	34.603699
40.76720416	34.602772
40.76739512	34.598373
40.7678528	34.594116
40.76814264	34.58987
40.76842292	34.6035
40.7686316	34.596825
40.76895116	34.594707
40.76928168	34.602329
40.76964476	34.595516
40.76984764	34.59803
40.77018804	34.59293
40.7703916	34.597816
40.77071508	34.59536
40.77094776	34.591923
40.77133096	34.598392
40.77164784	34.59185
40.77194384	34.597866
40.77218196	34.596497
40.7724958	34.592503
40.77283224	34.599197
40.77307336	34.597588
40.77330604	34.590733
40.77366724	34.593426
40.77400556	34.598923
40.77427708	34.590847
40.77451012	34.592308
40.77490368	34.597607
40.77516308	34.600773
40.77549948	34.597366
40.77576428	34.604271
40.77614188	34.602833
40.77656136	34.606133
40.7769236	34.606388
40.77710456	34.605228
40.77736092	34.599667
40.77778032	34.614738
40.77795216	34.606888
40.77837996	34.610744
40.77863364	34.608364
40.77893032	34.610542
40.77919968	34.61488
40.77959396	34.616001
40.77987932	34.611496
40.7802478	34.60944
40.7806026	34.615688
40.7808668	34.606647
40.7811302	34.611565
40.78137836	34.611786
40.78171476	34.62011
40.78198796	34.617638
40.7823964	34.625961
40.7827372	34.613842
40.78298612	34.619282
40.7831998	34.614964
40.78340716	34.613476
40.78373164	34.616085
40.78397012	34.615135
40.78428276	34.607212
40.78468604	34.611389
40.78489892	34.611061
40.78516824	34.61237
40.78542636	34.605198
40.78580968	34.612114
40.78612932	34.602882
40.78629628	34.611042
40.7865984	34.61533
40.78687884	34.61063
40.7872142	34.606899
40.78753372	34.610794
40.78778704	34.610161
40.78800364	34.620857
40.78845992	34.61372
40.7887414	34.611183
40.78900112	34.616253
40.78925244	34.618576
40.78959128	34.614277
40.7897748	34.61565
40.79002952	34.609661
40.7904338	34.6157
40.7908082	34.622978
40.79101876	34.617764
40.79137064	34.618732
40.79159772	34.619564
40.79183748	34.622696
40.792118	34.615841
40.79240992	34.618843
40.79280816	34.634045
40.79315796	34.621513
40.79342492	34.636024
40.7938286	34.633682
40.79395904	34.632633
40.79430372	34.634373
40.79464368	34.628311
40.79498856	34.637444
40.7951784	34.633106
40.79559116	34.636944
40.79592852	34.635555
40.79630428	34.640579
40.79656676	34.644325
40.79680464	34.651623
40.79705028	34.636524
40.7974606	34.650616
40.79776384	34.655792
40.79814628	34.652248
40.79840748	34.647419
40.79866288	34.648972
40.79894296	34.653351
40.79931108	34.651562
40.79970388	34.665524
40.80002276	34.659031
40.80032392	34.657764
40.80064788	34.653839
40.80090544	34.668587
40.80125912	34.663319
40.80154336	34.656769
40.80185972	34.664684
40.80214864	34.659344
40.80243632	34.656471
40.80285944	34.662251
40.80316072	34.670784
40.8036784	34.65976
40.8038994	34.672832
40.80414244	34.663605
40.80448852	34.670647
40.80484108	34.659058
40.80509752	34.659065
40.8053772	34.668674
40.8057314	34.670944
40.80600656	34.665134
40.80631368	34.662792
40.80654404	34.662598
40.80696688	34.665653
40.807233	34.668026
40.80746516	34.664253
40.80788948	34.671471
40.8081676	34.655834
40.8084554	34.660919
40.80869144	34.659298
40.80912856	34.66378
40.80944284	34.666878
40.80968208	34.668053
40.81006124	34.664043
40.81032864	34.664875
40.81045044	34.667675
40.81086268	34.670288
40.81112892	34.664848
40.81149556	34.669128
40.81176272	34.670723
40.81206352	34.670155
40.81240156	34.66563
40.81270084	34.665825
40.81295704	34.672966
40.81335984	34.675777
40.81361188	34.674515
40.81394776	34.660645
40.81425092	34.666965
40.81451288	34.669155
40.81484088	34.67189
40.81521452	34.683746
40.81553444	34.673828
40.81582	34.682526
40.81611536	34.669788
40.81631204	34.671978
40.81654548	34.664677
40.8169534	34.665134
40.8171968	34.658688
40.81757136	34.673782
40.8178348	34.667618
40.81796204	34.667778
40.81840672	34.665363
40.81862112	34.670692
40.81895904	34.669147
40.81928952	34.670967
40.819619	34.67532
40.81995836	34.675682
40.82031144	34.675545
40.8206292	34.674149
40.82089432	34.682373
40.82125044	34.677612
40.82141868	34.679638
40.82181124	34.676769
40.82217692	34.679852
40.82240328	34.680851
40.82268984	34.681984
40.82299568	34.68388
40.82327164	34.677555
40.82350924	34.6833
40.82402616	34.679008
40.82424296	34.687477
40.82461552	34.692001
40.8248254	34.687664
40.82510932	34.689457
40.82545668	34.683193
40.82571304	34.690517
40.82601516	34.687431
40.82641408	34.688755
40.82667068	34.676609
40.82691796	34.692158
40.82716992	34.683273
40.82743012	34.677952
40.82783488	34.687546
40.82818188	34.687012
40.82842936	34.685471
40.82882268	34.688763
40.829202	34.686707
40.8293818	34.684113
40.82969776	34.688229
40.83011068	34.693989
40.83040328	34.685173
40.83076432	34.696346
40.83096824	34.689472
40.83132952	34.69537
40.83155572	34.690918
40.83203904	34.689945
40.83221972	34.693947
40.83254888	34.697033
40.83291524	34.699944
40.8331208	34.695744
40.833451	34.702339
40.8338596	34.696686
40.83396396	34.685555
40.83435916	34.688843
40.83449528	34.693851
40.83488732	34.684238
40.83516844	34.694336
40.83552084	34.693268
40.83577176	34.692543
40.83608424	34.691334
40.83637072	34.689693
40.8366368	34.692211
40.83697252	34.694401
40.83725996	34.696762
40.83760148	34.696178
40.83795012	34.692425
40.83815364	34.700848
40.83835168	34.700932
40.8387538	34.697815
40.8391094	34.700668
40.8393122	34.704784
40.83962804	34.698265
40.8400236	34.710403
40.84028824	34.694214
40.84059984	34.714195
40.84091456	34.705086
40.841266	34.700272
40.84155776	34.712254
40.8419144	34.707539
40.84219724	34.714153
40.84248392	34.718761
40.84277792	34.716618
40.84308004	34.718182
40.84338492	34.720943
40.84370188	34.716511
40.84392612	34.711674
40.84429092	34.716923
40.84451212	34.715389
40.84478632	34.706917
40.84512532	34.707836
40.84546864	34.720207
40.84574012	34.717907
40.84607904	34.723831
40.846271	34.711346
40.84676512	34.726257
40.84708176	34.715969
40.84735788	34.715202
40.84767884	34.732765
40.84806464	34.730946
40.84836704	34.735214
40.84859364	34.734833
40.84909736	34.724739
40.84928864	34.73798
40.8495248	34.72794
40.849955	34.738529
40.85029608	34.732601
40.85056224	34.739479
40.85092568	34.747204
40.85123316	34.736526
40.85137552	34.737514
40.85173444	34.746693
40.85204736	34.737469
40.85250632	34.748547
40.85271492	34.73671
40.85305364	34.746727
40.85341216	34.737091
40.8536452	34.727573
40.85393504	34.742653
40.85424376	34.737846
40.85454536	34.738159
40.85483752	34.737419
40.85525972	34.739212
40.85544832	34.740059
40.85584828	34.738495
40.85620684	34.737713
40.8565302	34.74408
40.85703	34.740734
40.85725992	34.753227
40.85764668	34.750439
40.85799336	34.760807
40.8581612	34.757862
40.85857696	34.760651
40.8588284	34.757343
40.85915608	34.756493
40.8594086	34.76067
40.85984328	34.759872
40.86012408	34.749207
40.86035228	34.754616
40.86075836	34.761047
40.86104004	34.74876
40.8612536	34.753452
40.86159764	34.757912
40.86192264	34.748158
40.8621896	34.748775
40.86258372	34.748837
40.86280896	34.754635
40.86319684	34.747314
40.8633784	34.741543
40.86368576	34.750496
40.8640214	34.740154
40.86443484	34.752834
40.8645422	34.738647
40.86485972	34.738937
40.86512392	34.738094
40.86537232	34.738495
40.86575412	34.748215
40.86605952	34.740196
40.86638376	34.752506
40.86671052	34.73756
40.86689868	34.742699
40.8672264	34.74118
40.86744168	34.741768
40.86785324	34.739468
40.86804868	34.731567
40.86846856	34.745178
40.86861356	34.744816
40.86911112	34.751427
40.86926236	34.744946
40.86962052	34.751965
40.86995064	34.750843
40.87021596	34.752716
40.87048896	34.746376
40.87090536	34.748074
40.87117724	34.749382
40.87140932	34.745106
40.87169052	34.754444
40.87198672	34.74564
40.87226956	34.752136
40.8726284	34.755146
40.87295256	34.758213
40.87318472	34.757656
40.87351628	34.757271
40.87379128	34.758152
40.8741156	34.752468
40.87444892	34.754601
40.87474816	34.769966
40.87504216	34.760532
40.87543664	34.766739
40.87570512	34.763641
40.87600572	34.77124
40.87631256	34.76363
40.8765868	34.771046
40.8770342	34.766888
40.87730996	34.767574
40.87762192	34.771252
40.87792396	34.770046
40.87808108	34.763981
40.87842344	34.776646
40.87861552	34.782562
40.87910808	34.772682
40.87945656	34.780983
40.87976684	34.777096
40.88001252	34.773506
40.88027304	34.775764
40.88061808	34.772194
40.88083684	34.777409
40.88120512	34.770943
40.88143004	34.775745
40.88187872	34.767117
40.88217468	34.774651
40.88250784	34.768547
40.88280288	34.77766
40.88317624	34.780193
40.88359988	34.778912
40.88379552	34.77771
40.88419288	34.78035
40.88457456	34.775173
40.88485672	34.791557
40.88518984	34.787735
40.88548464	34.784447
40.88582284	34.788853
40.88609232	34.786804
40.886456	34.785511
40.88669352	34.793503
40.88703208	34.788967
40.88734424	34.784599
40.88769272	34.790749
40.88802308	34.788975
40.8883886	34.80043
40.888651	34.7929
40.88899956	34.791756
40.88927968	34.791618
40.88963188	34.793461
40.88991968	34.788391
40.8901596	34.794003
40.89053132	34.795124
40.8908622	34.795227
40.89114068	34.803608
40.89139976	34.793983
40.89172088	34.796516
40.89199088	34.791828
40.89235856	34.795803
40.89259044	34.799339
40.89292556	34.790936
40.8933424	34.799252
40.89359604	34.797668
40.8938872	34.790489
40.89420048	34.794468
40.89445344	34.802841
40.8948736	34.802425
40.89511804	34.804245
40.8953896	34.805252
40.8957988	34.809883
40.89615232	34.804317
40.89639976	34.804562
40.89674764	34.799847
40.89702164	34.80423
40.89732096	34.797588
40.89768312	34.801582
40.89801952	34.800293
40.8982806	34.803947
40.8986316	34.797016
40.89882768	34.800282
40.8991058	34.803772
40.8993788	34.802731
40.89980392	34.804729
40.90005724	34.801971
40.90025908	34.806717
40.90066864	34.801819
40.90098612	34.800331
40.9013044	34.814617
40.90153136	34.800697
40.90192632	34.803848
40.90221516	34.809963
40.90244224	34.807243
40.90289748	34.81287
40.90315268	34.801567
40.90350456	34.802185
40.90375528	34.804352
40.90402564	34.813122
40.90439	34.812031
40.90474188	34.811089
40.90502464	34.807392
40.90534312	34.802547
40.90548172	34.810261
40.90585948	34.811749
40.9061992	34.809772
40.90654484	34.81781
40.90689064	34.817612
40.9071754	34.813606
40.90748728	34.810349
40.90772292	34.816959
40.90803452	34.80685
40.9084156	34.810024
40.9087648	34.813198
40.90901612	34.808895
40.90930236	34.810329
40.90970924	34.813477
40.90991584	34.814407
40.91034068	34.817154
40.9107224	34.816505
40.91100008	34.806396
40.9114682	34.822311
40.91181664	34.818138
40.9119498	34.816536
40.91237968	34.819477
40.91254552	34.821705
40.91290356	34.830357
40.91325296	34.829964
40.91358244	34.830742
40.91380252	34.830685
40.91425792	34.834179
40.9144128	34.82412
40.91488428	34.829086
40.91510512	34.835171
40.9154596	34.818886
40.91581916	34.828865
40.9160774	34.825626
40.91630972	34.823093
40.91661088	34.828243
40.91699264	34.827839
40.9172374	34.817825
40.91755292	34.827007
40.91774188	34.823772
40.91813764	34.829266
40.91844716	34.825012
40.91874808	34.824749
40.91906988	34.824974
40.91929548	34.82893
40.91960236	34.827728
40.92001796	34.8251
40.92030344	34.823143
40.92043904	34.829411
40.92085996	34.840755
40.92120616	34.825901
40.92139532	34.822437
40.92180496	34.823429
40.92207708	34.830875
40.92236308	34.830257
40.92284612	34.831722
40.92311368	34.832138
40.9234	34.829536
40.92375384	34.830521
40.9240294	34.831249
40.92419132	34.832863
40.92452696	34.837955
40.9249048	34.832367
40.92518404	34.834137
40.9254446	34.835346
40.9257558	34.839024
40.92599936	34.834492
40.92627816	34.831314
40.92671676	34.831177
40.92693872	34.836388
40.92728084	34.837322
40.92770532	34.839729
40.92794112	34.84486
40.92824576	34.840702
40.92854484	34.835968
40.92884352	34.838234
40.92910928	34.836075
40.92948832	34.843208
40.92978224	34.834751
40.9300234	34.838161
40.93029664	34.832832
40.93055544	34.850082
40.9309948	34.840614
40.93132368	34.846413
40.93152688	34.837917
40.93195356	34.842991
40.93216916	34.84639
40.93247316	34.841465
40.93275524	34.848282
40.93310116	34.842529
40.9333714	34.847347
40.93364172	34.853416
40.93400492	34.843216
40.934302	34.846722
40.93463076	34.838249
40.93482628	34.852375
40.935271	34.84269
40.93542456	34.846416
40.9358044	34.842232
40.93616268	34.844479
40.93646308	34.846527
40.9368462	34.842091
40.937082	34.859303
40.93751548	34.848347
40.9377922	34.841751
40.93812652	34.845303
40.9384778	34.852085
40.9387224	34.854481
40.93910924	34.856289
40.93934588	34.857815
40.9395734	34.857922
40.93991324	34.849407
40.94025492	34.855679
40.94058772	34.860546
40.94094864	34.856194
40.9411276	34.856152
40.94154348	34.859154
40.9417442	34.85582
40.94201252	34.862461
40.94236312	34.861057
40.94269028	34.862839
40.94299448	34.854042
40.94321848	34.863869
40.94370944	34.86388
40.94406036	34.86372
40.94413904	34.861187
40.94452684	34.857731
40.94483224	34.858532
40.9450674	34.866882
40.9453518	34.858585
40.94575932	34.862888
40.94608692	34.866497
40.94628432	34.863365
40.9465558	34.861111
40.94679512	34.872131
40.9472452	34.865707
40.94757036	34.863258
40.94791812	34.862198
40.94815396	34.863068
40.94845936	34.865845
40.94866528	34.859177
40.94896888	34.863369
40.94941796	34.856686
40.94959928	34.861851
40.949924	34.855099
40.95026916	34.863495
40.95034992	34.859974
40.9507814	34.863388
40.95107084	34.862923
40.95135552	34.864708
40.9516418	34.870022
40.95201856	34.868771
40.95227768	34.869972
40.95262884	34.861244
40.95285624	34.868809
40.95308928	34.862595
40.95342224	34.865562
40.95373124	34.8764
40.9541548	34.866119
40.954236	34.865433
40.95454468	34.866013
40.95489488	34.87582
40.9552568	34.867931
40.95553644	34.870308
40.95588348	34.864025
40.95618968	34.880074
40.95652004	34.871418
40.95660372	34.871811
40.95697364	34.873787
40.95736188	34.876396
40.95774456	34.878792
40.95803864	34.882076
40.9582938	34.881741
40.95863944	34.880505
40.95893724	34.879425
40.95915168	34.880219
40.9595698	34.882744
40.9597318	34.886627
40.96010468	34.883198
40.9603904	34.898903
40.960745	34.890842
40.96102328	34.891415
40.96124716	34.885593
40.96155472	34.887482
40.96191996	34.888786
40.96219748	34.893761
40.96239468	34.88575
40.96288144	34.875561
40.96323044	34.88884
40.96350332	34.879105
40.96396132	34.889221
40.96423908	34.886284
40.96458168	34.893154
40.9649144	34.890881
40.96523336	34.897129
40.96542284	34.89394
40.96581816	34.902836
40.9660688	34.888664
40.96644236	34.898933
40.96665704	34.901142
40.9668254	34.907246
40.96726388	34.907944
40.96760296	34.907516
40.96786796	34.911758
40.96822872	34.908627
40.96852564	34.901062
40.96887604	34.903217
40.96922256	34.905117
40.96951752	34.906288
40.96983328	34.903664
40.97009956	34.910496
40.97050584	34.912037
40.97081468	34.905819
40.97102196	34.919365
40.97140228	34.917992
40.97170076	34.908035
40.9720628	34.918259
40.97239008	34.91148
40.972668	34.911106
40.9727566	34.911701
40.97312016	34.907375
40.97342932	34.908981
40.9736614	34.906456
40.97405588	34.910789
40.97428916	34.920567
40.974662	34.901672
40.97499468	34.918652
40.97520096	34.905899
40.97540212	34.908619
40.97585536	34.908985
40.97608432	34.915909
40.97648592	34.904232
40.97675064	34.899971
40.97700832	34.902519
40.97732656	34.904419
40.97760052	34.906975
40.97791208	34.91011
40.97813992	34.914841
40.97839624	34.90686
40.97872236	34.898609
40.97904316	34.909355
40.97936212	34.907219
40.97966508	34.907284
40.97995556	34.914532
40.98021344	34.909203
40.98059916	34.913067
40.98086012	34.908367
40.9810868	34.915436
40.98136892	34.913841
40.9817022	34.908611
40.98202368	34.907143
40.98227976	34.906441
40.98269828	34.907719
40.98290308	34.907761
40.98315512	34.904236
40.98346852	34.91497
40.98370624	34.906696
40.98401056	34.91048
40.98433308	34.910027
40.98460836	34.909042
40.98490148	34.900784
40.98528512	34.903854
40.98535596	34.907703
40.98566428	34.904598
40.98599068	34.904549
40.98624192	34.904942
40.9865128	34.909473
40.9868992	34.901329
40.98714688	34.909588
40.98737136	34.911339
40.98773748	34.909458
40.98799212	34.903328
40.98834268	34.91328
40.98857552	34.90855
40.9888766	34.909531
40.9891334	34.902695
40.9894126	34.914764
40.9898614	34.91153
40.99017716	34.914127
40.99059128	34.91346
40.99098428	34.915878
40.99117324	34.916836
40.99150596	34.919525
40.99172472	34.920357
40.99204764	34.928829
40.99238136	34.917187
40.99261164	34.921078
40.9929406	34.918056
40.99311508	34.917873
40.99348856	34.927113
40.99375032	34.92905
40.99409268	34.926815
40.99460644	34.937168
40.99464064	34.930073
40.99501384	34.926754
40.9953556	34.933193
40.99559992	34.937424
40.99597164	34.934807
40.99630324	34.938217
40.99650716	34.938122
40.99688052	34.932468
40.99713668	34.943649
40.99737396	34.936432
40.997743	34.93716
40.99804616	34.930744
40.99829032	34.936012
40.99852712	34.932167
40.9989716	34.938599
40.99932	34.944561
40.99965408	34.947628
40.99977464	34.945656
41.00016592	34.939724
41.00044464	34.945995
41.0006578	34.947067
41.00111104	34.943073
41.00126148	34.953903
41.00162536	34.946926
41.00199548	34.946651
41.00224568	34.951393
41.00266516	34.957714
41.00285604	34.945625
41.00323832	34.949463
41.00354304	34.954399
41.00384964	34.963112
41.00410892	34.958939
41.004519	34.956356
41.00486368	34.956966
41.00510196	34.961262
41.0054232	34.963287
41.0056152	34.966038
41.00599072	34.961361
41.00633836	34.960575
41.00661352	34.959496
41.00691824	34.962856
41.0071352	34.963459
41.00746952	34.960964
41.00773444	34.959949
41.00806564	34.962486
41.00833876	34.951553
41.00863248	34.960823
41.00897112	34.964504
41.00925036	34.964188
41.0095754	34.962185
41.00999288	34.964256
41.01015096	34.962719
41.0105724	34.964653
41.01075796	34.963512
41.01106928	34.96022
41.01148172	34.965137
41.01165756	34.970627
41.01207992	34.963749
41.01238624	34.96973
41.01256408	34.972164
41.01293144	34.969955
41.01330576	34.962769
41.01353408	34.967049
41.01376972	34.969276
41.01414276	34.9725
41.01441092	34.971645
41.01481868	34.969074
41.01512716	34.970329
41.01540124	34.970989
41.01566268	34.970303
41.01592936	34.977482
41.0163146	34.980339
41.01665556	34.976578
41.01704164	34.98579
41.01753392	34.981586
41.01786308	34.988895
41.01820176	34.976845
41.01849072	34.982784
41.01885176	34.980526
41.0191054	34.989201
41.0194314	34.983036
41.0197524	34.994183
41.01997636	34.991894
41.02027916	34.975876
41.02057448	34.98542
41.02088756	34.977592
41.02117688	34.985058
41.0214538	34.98637
41.02179496	34.976395
41.02212624	34.979927
41.02230884	34.976429
41.02262788	34.978474
41.02296748	34.978359
41.02332772	34.981827
41.02363868	34.97834
41.02391956	34.981617
41.02419948	34.983173
41.02439036	34.977905
41.02473528	34.975693
41.02517248	34.978043
41.02538704	34.97699
41.02570464	34.977531
41.0258626	34.986046
41.02622276	34.974541
41.0264852	34.976791
41.02671956	34.978516
41.027105	34.970703
41.02737532	34.980442
41.02758384	34.9758
41.0278952	34.975399
41.02815268	34.977661
41.02845696	34.975224
41.0288138	34.97657
41.02907644	34.966187
41.0293368	34.968723
41.02952732	34.968033
41.02987452	34.971497
41.03021108	34.968212
41.03035196	34.969059
41.03079348	34.969326
41.03104436	34.974468
41.03136932	34.965576
41.03167624	34.965355
41.03194744	34.973389
41.03213056	34.969471
41.03251388	34.978451
41.03277632	34.971226
41.03319116	34.970493
41.03348656	34.97287
41.03360436	34.977516
41.03401324	34.976986
41.03415012	34.974575
41.03440588	34.978199
41.03481068	34.972778
41.03511392	34.974659
41.03541588	34.979729
41.03574268	34.971165
41.03600448	34.970425
41.0362658	34.981457
41.03671356	34.987705
41.03680176	34.981144
41.03708952	34.982555
41.03746844	34.993023
41.03781612	34.979862
41.03806024	34.984058
41.03823468	34.984264
41.038582	34.984268
41.0388708	34.978107
41.03926436	34.981487
41.03934972	34.975136
41.03966912	34.981197
41.03991156	34.9823
41.04036228	34.978455
41.04058288	34.981716
41.04086792	34.987633
41.04110792	34.987167
41.04143036	34.976601
41.04182212	34.98494
41.0419348	34.988785
41.04230828	34.981125
41.04256228	34.988434
41.04293488	34.993324
41.04324512	34.986572
41.04346716	34.994614
41.04386008	34.977764
41.04433508	35.000004
41.04461928	35.000206
41.04485144	34.994041
41.04519472	34.997314
41.04561708	34.997807
41.04583776	35.009785
41.04618624	34.999023
41.04647716	35.004799
41.0467214	35.007141
41.04701116	35.004269
41.04736432	35.017086
41.04764424	35.008091
41.04798576	35.011848
41.04821652	35.006035
41.04848972	35.018192
41.04880876	35.004478
41.04908332	35.018841
41.04945792	35.016827
41.04971556	35.01453
41.05005012	35.013954
41.05022848	35.003899
41.05065716	35.011658
41.05088524	35.010086
41.05120896	35.006359
41.05153656	35.013531
41.05179652	35.012474
41.0520962	35.023685
41.05256288	35.020283
41.05259784	35.013851
41.05293004	35.016312
41.053204	35.010387
41.05363608	35.01387
41.05381532	35.020607
41.0542014	35.020821
41.05446204	35.018726
41.0547044	35.023808
41.05510652	35.026466
41.05537524	35.033604
41.0558226	35.024639
41.0561154	35.026997
41.05636848	35.030476
41.05676172	35.033451
41.05703964	35.03381
41.05737604	35.047947
41.05780304	35.043167
41.0579702	35.037704
41.05838568	35.042137
41.05868248	35.042686
41.05909192	35.04805
41.05935504	35.052143
41.05966896	35.045486
41.05992636	35.050049
41.06039	35.052216
41.06057212	35.04866
41.0607572	35.045906
41.06117576	35.045624
41.06145336	35.054432
41.06175244	35.050613
41.06200776	35.043182
41.0622836	35.041039
41.06267288	35.042484
41.0629534	35.048004
41.06324552	35.052158
41.06356224	35.039398
41.0638912	35.040718
41.0642662	35.046375
41.0645712	35.049641
41.06479376	35.047108
41.06508932	35.048931
41.06547632	35.046421
41.06575064	35.040382
41.06600576	35.045193
41.06630952	35.0481
41.06653468	35.049511
41.06700284	35.050438
41.0672614	35.054874
41.06764808	35.049427
41.06794804	35.049351
41.06823844	35.053188
41.06864064	35.056149
41.06886112	35.048695
41.06910696	35.05777
41.0694926	35.051029
41.06967532	35.049809
41.07005072	35.0527
41.07037304	35.05006
41.07069104	35.054424
41.07119008	35.053089
41.0714312	35.049286
41.07168668	35.050423
41.0720638	35.050709
41.07243052	35.047863
41.07257164	35.048561
41.0729768	35.048363
41.07319592	35.04797
41.07347808	35.049686
41.0738284	35.050964
41.0742838	35.059074
41.07453256	35.056519
41.0748556	35.056866
41.07507184	35.060646
41.0754554	35.06266
41.07564472	35.069286
41.07609228	35.064739
41.0763762	35.063847
41.07661956	35.070061
41.07697188	35.064476
41.07722392	35.066143
41.07765844	35.059456
41.07797064	35.062252
41.07823876	35.060738
41.07855392	35.056179
41.0788758	35.065037
41.0791994	35.06015
41.07950664	35.059097
41.07981696	35.058701
41.08009076	35.067287
41.08033188	35.062721
41.08078168	35.056572
41.08093336	35.070889
41.08132168	35.067059
41.08154908	35.079338
41.0819064	35.065968
41.08222408	35.059238
41.0825538	35.069283
41.08288624	35.066982
41.08313716	35.067913
41.083507	35.075275
41.08375892	35.073406
41.08409904	35.073025
41.0844112	35.073654
41.08473628	35.073212
41.08497536	35.065075
41.0853306	35.065651
41.08549408	35.066803
41.08595176	35.073021
41.086274	35.062958
41.08648716	35.070351
41.08688944	35.073841
41.08720652	35.074745
41.08736544	35.073677
41.087612	35.073395
41.08803824	35.076187
41.0883034	35.072155
41.0885588	35.065784
41.08885704	35.07127
41.08920148	35.074802
41.08941644	35.073479
41.08986308	35.071457
41.0902044	35.073906
41.09048984	35.065884
41.09074124	35.073341
41.0910972	35.066845
41.09136292	35.0672
41.09162284	35.071236
41.09203712	35.073051
41.09227084	35.072319
41.09257548	35.075558
41.09290176	35.071384
41.09311064	35.076542
41.09341852	35.067425
41.09375968	35.079327
41.09410664	35.084896
41.0943952	35.074306
41.09472012	35.079891
41.09494088	35.07814
41.09527492	35.079876
41.09550408	35.078121
41.09582416	35.084724
41.09623492	35.081825
41.09650388	35.084583
41.09691372	35.078648
41.0970758	35.082336
41.09758136	35.083069
41.09807252	35.085575
41.09822884	35.079319
41.09857924	35.081558
41.09895632	35.095394
41.09926544	35.085835
41.0996166	35.087173
41.09991616	35.092098
41.10015092	35.081615
41.10053032	35.092602
41.10076688	35.097435
41.10117336	35.092587
41.1014574	35.098675
41.10175712	35.104652
41.10201364	35.095314
41.10230976	35.099613
41.10259576	35.098934
41.10296696	35.105587
41.10326708	35.098232
41.10367676	35.106377
41.1039602	35.101292
41.10424996	35.095657
41.1046034	35.105911
41.10486416	35.103413
41.1052156	35.098221
41.10547096	35.10231
41.10580772	35.110893
41.10612944	35.10387
41.10653096	35.102234
41.10667644	35.089634
41.10707492	35.10117
41.10728032	35.095726
41.10756264	35.102272
41.1080008	35.103905
41.10826716	35.104351
